7.6e-10,593208061239383682062423733684114711305019651642787040921534010563744861202259705331712.000000,-593801268707416197133148145818305868686908823742985170763590509674709073384999747584.000000
7.7e-10,-8520525468038325752371178384449052433365876278235999859790884187539838418177296462512128.000000,8529045984985854773812269995131340573513827894265974363508141502141564818605429751808.000000
7.8e-10,122384301554851815643774127386483343407879310195841020566600888057211476909079300503764992.000000,-122506685734022605654127899327733795218988295192948975112965501365255184041175005790208.000000
7.9e-10,-1757863094624052214153170634995533210372339496694991766312292704177017665321249410742484992.000000,1759620955960816525037524484367934683875466662975503797990732013354704119310376591425536.000000
8e-10,25249011680279075626550276392857984397512190892618594659803081928462737904244868546021031936.000000,-25274260666710388930942771489749661500680029277800532875492441380578743731324271653289984.000000
8.1e-10,-362663391011807769411298361112052407967182222464122016822789073260966993053648904010374053888.000000,363026054040156791805974873614910418229806908683314303311401990710563948272907537308712960.000000
8.2e-10,5209104294680640829188916893986691829536668838807348196778103201660076140620507405429229223936.000000,-5214313393766225304975964751824992585693782304848546913687803888660301821619805273790087168.000000
8.3e-10,-74820806911764697130800015628533979484017700036025112308540954194306025598384960449538907176960.000000,74895627643855792657592512777509949275251000624744851016481951154528421808071996378661781504.000000
8.4e-10,1074686324219735564054334462183886346899206221412414544457323383961145650578100270399834550173696.000000,-1075761009469271081689237707766117634946769303519454624322750163450867902324728514444039028736.000000
8.5e-10,-15436223466915384211984867048524409907908714437849054080523463191479663946337621136002627686891520.000000,15451659674946097643690827247182531959459775232200248710056665617376343866983775243552996458496.000000
8.6e-10,221717713858085614367812063757041855654326113474523530198203908557829895204491373309621222305169408.000000,-221939431350226438180914812824643443306041029632011410357397886048108792633336322121983940624384.000000
8.7e-10,-3184635461116403259430682727112632136564590426703462737815260513880425603280765064601465953433157632.000000,3187820093392890529737978608141924839124789609595080003956732550327527561515861580926023639236608.000000
8.8e-10,45742412023477720899294153408236424672967152631571623047238329013131089138191549640722173018228391936.000000,-45788154389758868807942896970511248230667235105271983362574153475110390653050495847452191615877120.000000
8.9e-10,-657019707050583444635871978163885092874361278982379673320608308540090168136164911973014795531671568384.000000,657676726100615369608439172120657347296970119458136894924792474622334689420518664650695728613556224.000000
9e-10,9437082050489014652871541101467466307461353389262014064038977401725006602104320097923262816934936182784.000000,-9446519123102439150707565252891926803962169449379965675573731716148256060770272505593037065298116608.000000
9.1e-10,-135549233412576164958248448520058455573499890418549295966157972669999864033015459254052379717077674491904.000000,135684782510439740518601873402764760029130299124630565215492317973078978007539136526596002917799428096.000000
9.2e-10,1946957182361783653485678716505472693942831042020649593883706437689218868616011230706381088483341269729280.000000,-1948904137597191572658257605868028290389728209415296727909848706425622427940724812318473835583866142720.000000
9.3e-10,-27965058706104362073764395088355607867059242901749836746079228137261619621104394798599761526165665503772672.000000,27993023736845462681234747013106814364975021459182047486086372891979594220466818599471184620223039799296.000000
9.4e-10,401675247674010650161073337336207810894681029442460890652988447596084234968248899274616261455772994242609152.000000,-402076922520010160629272437049895067327259989460728170171143954101118604657960805483520428087677263282176.000000
9.5e-10,-5769449879923156226562425675386791201122252958477594764287905797215583104004273336090273854435862059402919936.000000,5775219324033637818970181475444845915506746965946717162537384874987930323096484274289275138470363745222656.000000
9.6e-10,82869313231767358198809942236244554214691441567424987660946053615102938639422902707277704573019068420799332352.000000,-82952182462129946968483417368836793860471599144796145136368673785102775622047424102140359301197528228167680.000000
9.7e-10,-1190290793477910861995818659998395735003494940581898910870527925986903416108192208903700653371323285817482280960.000000,1191481083081100287027321228531590597356528129511807737966064097163700002435909399599357741593748616148680704.000000
9.8e-10,17096704652008114792465287606102897655450117988559091811689491287836179601476542681131599171783212683587747840000.000000,-17113801339563450800341600148550536826091604028715788245782452745262907141575685900046595355442749781663809536.000000
9.9e-10,-245567983521011997875434577601194378542657862249581210194680249955763986155115222271439444244938349859350016688128.000000,245813551258965479264802988049506820676559720105346545670923981312787431632445635393625293077581907088138829824.000000
1e-09,3527208064829791093669905947484226929446206891188020139561777914382023093863674670912450407190948125485828094820352.000000,-3530735269367418974924236126517241098150115772625948865735640907171950736246029757276069613392794125785718849536.000000
1.01e-09,-50662942922018934754537329972347521809841517836828270984225345259174552823305534820464282818939103311412548297818112.000000,50713605814278097979627137233960278546274113293728761370069262104633009806323089681198755159035125626691026681856.000000
1.02e-09,727695598995974976363415724712079881853310281086275540796751822614527169541861419885553333259063322619221222287736832.000000,-728423293867276749930526558193148981904240688051438732753011614938106018084101356280507106776226349562411473698816.000000
1.03e-09,-10452233017990825789198416490539026525738119154909237893577573799565722576674789767434024427103416101022265146743980032.000000,10462685240556602264208655719002694563831500332498877522789527598032031112628125474621742171480487389098915380854784.000000
1.04e-09,150130322641929078013949519877454778283859964071494552852244343064989829341462509386813528926013595584943172478937595904.000000,-150280452814440984375149395192417292668487823046760037121459776426854713710773257853179512544679179354899390851448832.000000
1.05e-09,-2156392202295380620035918765307662394819925205679938342039214095378510759538642599623216311089616105588799959337302753280.000000,2158548592341287634103881746829875766318885273175232356673384738735463518033953677137468630598977251723373459716177920.000000
1.06e-09,30973272076494167422292223446299442831793964101246301051080197413002042549692518349999970792214004906256210942303391449088.000000,-31004245317597451820324926871403678530445700462847953681371004526816535337250855246182832823014576510370023917899218944.000000
1.07e-09,-444883626505120863391653738608979518087198622473224240114489789626096901499414647064435983856092483090761635310243877486592.000000,445328509686743252172930713347239068593266620354745814338299747750170365781606087776335286163821820220931734023914389504.000000
1.08e-09,6390072080326051481093398025616225373220881896731775552753480401614747718391898165459977736051571926904234881183451818491904.000000,-6396462146016318043292667569029280725617139252409612481434070940219408421626617614106687229068436716919546849539919970304.000000
1.09e-09,-91783600831828995732680181542568320576423940704020472119106295252042119621318942783173610722689149583642344225942457607520256.000000,91875384340877399392195529292037230662759105325334740211097827561086401226901750688554068510662003371152569348383764905984.000000
1.1e-09,1318330885123079585975284486626397239062779560005993861751365150046531689761068792624595752800124415616714763014081371038547968.000000,-1319649214689874261207578813326760178664115749055574611233307413576212718940544588183541550164707597298062270143333144723456.000000
1.11e-09,-18935804511024312610980170531704571843310691075804269313484295575692836802891337086319350938715378172547890055908905118156718080.000000,18954740296599567087714619785076069810514845665572214601254083748893853763864781406266912753549010049466338142697898758897664.000000
1.12e-09,271983836930478231716980672095741101477650949074439847751893482123952412241491212477698005446253411909775609982983057027075407872.000000,-272255820495425348836371346796059891224413689371436644291591748871795668362066931513384665392574992988558460179176054547546112.000000
1.13e-09,-3906631350590731090331161998057926482899637984830228134456000414445479620270589139471564919408121297367435541854517763258376519680.000000,3910537978034698434413465811686622572702128189251082843698093160606164551740949558612745435013365767961745545075768445974347776.000000
1.14e-09,56112777441695621247911431327145768657073788540429222110740876225381055878334851009384530554603420688501204826341804745820603416576.000000,-56168890163024634424128954392482884522052176487594118228602950363297880930029738142892297559805025440303522203557447309008568320.000000
1.15e-09,-805974126979027885752178413066860953662985457845690593801901582376243694199694356750361208983338475689149851919378255372996589912064.000000,806780100300034237639368946412185876815610871861325386822211458858348742076059956273486168397019794088337802806303136053054144512.000000
1.16e-09,11576584210870185117513585307342126909270273502024922517345130995728082454831732139063315084417662630763233767982161479847706988904448.000000,-11588160783504489567036636560856117840429781472568335431445566891330449757973194640572921945761898659645794679479643688637086826496.000000
1.17e-09,-166279905899331806025465674157317603643912169995349933596195738250041168601869733959187493155551063734537232274964916964549933756579840.000000,166446185638951559939212602010921386489090193542117674127879465886452549855723760498778296422668254825654788320535714945987222962176.000000
1.18e-09,2388356237233498082885961110972473075673137085199016651086686260376424799871290240586911379811601751311459182451823144538839092849278976.000000,-2390744591082379216391108945133471225416623414614173386053784169755469387065676891516297528068051293400835820987145838337923995402240.000000
1.19e-09,-34305080250560061592048863358268821075045961310192775806594684305992158900787391810335973836038009244421764243085087294552991055680110592.000000,34339385296505604554345248576280440114058532523268951558210313162289933653927588289617953877950997019121600314151302758483101577379840.000000
1.2e-09,492739949196411341109891022325963465638028981345269772963327805214619080476297917474876639852062770436068241682301643885167304822635888640.000000,-493232688652868754034162364706284400828804175295838633287548641544134422877959430489052119284028620051878484106350919814062856848015360.000000
1.21e-09,-7077454877258835181180667804257364302388068091976586596849822714350508040641048856266331365311591667311383888133299633541689453646169767936.000000,7084532325058652498637035189761476822468523869023076175276644594763022773874199107545618566164736096282678767241919794978646572901859328.000000
1.22e-09,101656802175924879038452504363571131021689471543340530941584855383830521914329007152814749655345754116601094985261718267511011526074504839168.000000,-101758458876444196764501589243003486142503146625356139721990902889250499195968502969843157734437074097130537314377186762330822506356670464.000000
1.23e-09,-1460144304394014314921949450957390716359507947845052829512301154920960131786085196246070775657249531497564582210237814567664269613619388350464.000000,1461604447238266560954360103688010947829036563220011993831255548410804800076984273208420853673447149106213429112766316181818431441687543808.000000
1.24e-09,20972737131398781621959924490144795604445533995146901223138833779654044112707584861682533014695111371522595556197645189546312899209160122433536.000000,-20993709847557479285753009634239786245765011804914034807249635743266907577967522245653132924442239040660383544598397224865451142875113848832.000000
1.25e-09,-301241255031502556687987849877223251066790794979102078859087031947040562688673532664247471200150294120234132066490460340558669186510136396480512.000000,301542495985293404433972246676427053085730256178066747842828962630400704104694639626638441784334409142186087684828201266765965634064120545280.000000
1.26e-09,4326869362087047225264751986630410968056798946843057344800475287318732125044377416417726827038790401445329366577180502431370112002652344202297344.000000,-4331196227122273227166723918700668858346509946661450577717189451472705321451061631898117081651921569896536342261924941865279185837951725600768.000000
1.27e-09,-62148853000262934851825227213489901774545661071052721076049823272471748919872592410220085508945527812793904427495711641555677068645763756605833216.000000,62211001791114457850786923507321326099674024421775947494240284943130225643619401158339435851436508366410793858168949870707610549705571928375296.000000
1.28e-09,892673109822118693063514415756979418203809324280599826059414548683342327714916996736834194196816112469310543181181238806854353159933602401389379584.000000,-893565782039269526512530642813174399933877763583175012715583235648159176961413404240376405796468798598778860454480910636816518648893507467476992.000000
1.29e-09,-12821882344250518516265417814088609951515101679238108061386109361004580259675256924546917567757365977827986912386570652353693185956665660683013062656.000000,12834704213772911943025807446879231135060926943349012894778359899614872342912695695408814248918527681472609050492602975877961262315804613062688768.000000
1.3e-09,184166706760734632004482754599288564053027137029739805665147224687888167336842030197012479337034041070292363329167139771546821209006690018753152811008.000000,-184350873283329015582310512581243107341037377457586553248083948327005816774579428624457116979039197815743029152266222915553910452573482061851000832.000000
1.31e-09,-2645272742991855894053455893061277211853619095481967460074975890909847302729824915265342457841995750340953923874860053871147458332751748369868694487040.000000,2647918013089580232545601056210593567629293310451778881125030221360242579726537167956677220618623309144584214623056773859682641882220212070960332800.000000
1.32e-09,37995292460252418421056595709962226694276566588903495872205096573562901885584070590264641017202493592194869874728577811670952580662887529544764266381312.000000,-38033287714717446636912041008525773474986864886064867341411132772121080613534025981441195781619519158821913755871969959765625967223871310867738918912.000000
1.33e-09,-545744197064279397031406886256128121860118726650628406305339972259575241002648902504266786519342805074508134815208450721487590830284734041918514256674816.000000,546289940715600392895297195495331737860807895582566964256221644059196151627510927352616071989121797438281965285083432279979119222039377440135257784320.000000
1.34e-09,7838779736750481007869211645684235749516922321645262952926092163095602593258407109744793115001789756972319295055352564585175860212582229971818550753492992.000000,-7846618508648464653860079627606319951246364198720331835061394032069443180779563067761798336522347235927011056233588013443898436495668342625565652549632.000000
1.35e-09,-112592068027161439981124905483094618168604211115649958679197919464545404754925497637344194088677368552049915474137707939869137219014488283925466212999364608.000000,112704659982596716493664868735921268606273393406114042035651726437677895140595942197665070291015629214312088531536767079560203380533746901222439860043776.000000
1.36e-09,1617212654056294583378308983400627103839404349744354640452453762244761277450480388895914306274956031162359680367507670484161786628447945216135447635774406656.000000,-1618829865093141117441925665359624793792227541960917692988065824601348987935294403667555681171688853806408531879569035832818922841880630689087038966202368.000000
1.37e-09,-23228783468200242082463237678020485637821327386273703231065590917992669619481297678503250891406259190717300751592043827304566262999761343257575547183688581120.000000,23252012228439702811677033017240368472504996940137037589704069496271455108791647558505000441204896251598196101670363282266691675993512272725589975071981568.000000
1.38e-09,333645906157836902974725644365830066549949342387373024797725166946548801840254880228650188615711622578664780464274261493522393919625785858899643187004218277888.000000,-333979551730349425583047586057664908946093198439550646830441015027771309413753004536151681431689641967891935215286935712222659389306425779153103203071950848.000000
1.39e-09,-4792312556887815676890439836847923121014801264592724860223939111794861132701798673948001167471729634453193268093687303823329572628609614571960799082254606270464.000000,4797104864652398786802142829144716367585776208588525354759026474343241014446420710241511167007565783345931609837093537453859015354089630395846280825530220544.000000
1.4e-09,68834231797947034523757141258897148500758037068541886179334419710529229113531213599446048723370281103358981174031462964049949494035553056288993592014281136668672.000000,-68903065960910861282970143156356663805658033665445516935292975745392969373441864618400463010721783945951680127689865468136335804167577812137328906409640722432.000000
1.41e-09,-988698339469434469232732165924403398587294880213348274033608227433799292782317129633551970327162029631658592736890242074565939509155812077218527659765365804630016.000000,989687036820207488334665284401701017467457950132208347964643009693171102583427671885072996712058975425387248239246733222647662280758006352585486055580528279552.000000
1.42e-09,14201137732443923838854277903458096779747601562373462510954329783919153984535855745636098500149453447169713324698791105389374492729323767729418552890011327506939904.000000,-14215338855975257143056356557112199393054920706503036847383802846163508352039384638993169210149897586907875261811772924853946868390666366740944028935821650296832.000000
1.43e-09,-203977598469585829232173846534928117412529899505162630889652168401528910722921873015361804956034695495735404516861297646459853838295962357345892573842784006178865152.000000,204181575864078191373868924534683683484818960866929006317783483905152264408486105253995333539380206735842621207841318657646529796054711978667867066235105038041088.000000
1.44e-09,2929825867568662764634385137105985938460522771621935454044947709403952780541127731478371746222468148594432465798551697779952798925084323640528341177190493898110140416.000000,-2932755690506409935968291979685540031550239468409221262919204044048349449772986479552380366499200912271917350106186041980604011789900579964132593675850231784144896.000000
1.45e-09,-42082462381546127401902696685244587567323542177976421043460842389254610064898739252972103810947457766151319799798398598604514274942748775215145150750315175817137618944.000000,42124544801845291294269006660656778014271378775655548002141157244091472715568012879405531765650268477345814650748240764212064704487407153040239370857442751226576896.000000
1.46e-09,604450134629969168582618398272187256037839286002885118274004426180491631956958751918492821080180888786292254219552528385346600790026667768543442139014662640297152872448.000000,-605054584160150174740833239651545300454974682067323418757303834373426203650171271666594062225041422771117476535401124639079673286390668497831087487506054104525832192.000000
1.47e-09,-8682000638213709537611784770708334063660857148994337801140975996918505085640365937603415356371250751725115448639143148558396215389928309333248023584869637643229126983680.000000,8690682630169939571909598996936136205052937377409734041837358940249066295438359609019406858234409496046064119671570315273125376333206371959460423505284819874916335616.000000
1.48e-09,124703645120515142275270419720519746460835716682256567147000647022559871395889066116372771728122760701085803433507026838689268011780174306302114417091277918220747580375040.000000,-124828348640932201495476268770342002312069977999181658371515189045069888849174439512278853754606462816190503311092323893969133973106343173081554610957548714111243649024.000000
1.49e-09,-1791176913521045610632077254268356976781190951487622466601477966809807521202882634152476281902788596440719671401062510000571417389338493941057092878131393538027698318737408.000000,1792968088643392886329649706135351578454833264622017276000797866395575404347535620243704324577829892164597133885704304855609522023729007491514775461752921115485748068352.000000
1.5e-09,25727513677970069865069006771211908863932883672115454445812517505296183983951279838622054580905269761769744551819211486803440574939388749916862442852747449427186822783434752.000000,-25753241165920568138359059975249402038432524472473921104545654896261462138267021691113326758695611472734383599193800137026503221870209059261545221782650012328187326889984.000000
1.51e-09,-369536339517118254453962852066339943867958103899057494787862243093484550353775199324729238112776063764319573429492613532652383542702457738989656608951298610858282796302991360.000000,369905875487099672081813669607130124388527408546177385611350601358515997529456630576798025559371217228987665629131920038456111569012694070127431889483141748058960791863296.000000
1.52e-09,5307823675967641120936586318515951846855614571864007361848330230721438694973020774788837671233400052141093223746608133254023494026427064477693809638917408768298770899669090304.000000,-5313131494335796234467096285606827995921854589244294034059673096187829214419120788002446201547957246158586409392927055926713649876045266302113153453157280759031293349462016.000000
1.53e-09,-76238759662925038079296509618952576515669433059172961987188577960264164796342681306661897676378110493210588746426233406527168457167152513088344383224408916956025638622490263552.000000,76314998346349347379637970263784169484619051671934466707381025669628295022851759591352666238497875871988572022026525299320856006315878188738547516921533385038592936090009600.000000
1.54e-09,1095053044293455809961969143186305813985001730388626505618654654522045682282443135124802570308127309604660370732296063619533219600117394427039913385581061116919953493919822512128.000000,-1096148096242697959019627663009028850963300364489963564072051521943114782977016913712408202485941973162764331365628858615607594749202787118553244609426726297922241064406614016.000000
1.55e-09,-15728760214858380286282082946965184040759217686149029532438540636021749777447819928999625677096628856959541474869397850797668799663657908679005680145404580873163675535868579282944.000000,15744488959344509526440550083246191529532948998625100220372662932496179145953525223261873231939238397903194846550489746962120657743623901465648153834416877166138262711473012736.000000
1.56e-09,225919556304355967768316995654720148844889209813144564514201200928493243873524928457859406110110607198453130424480674393754847918957793929102745956859984296706780655433326870396928.000000,-226145475634741241001474180146669822776408230944993740245755624130310072172329544550449485095786475800953483959981088864228858316659837612206953554372664873926919798106259193856.000000
1.57e-09,-3244988493914593299648889754444529485312539920779095808084043726598463459744030861143581403042583499191563367090776332150569513033752608817254151338525035088996969809236267102109696.000000,3248233479163526206996829248875455067516949960299838202385231420837160124288279152370788850593966740198879344575342905298287823433213650468699004967151043653539770233729742536704.000000
1.58e-09,46609290925891709503116728796701995373294474508010408368892855367895666128158552888621754001143424683683583392199638209043069310438244215060012260255770533080989774672033099005558784.000000,-46655900170208387000113817205033755943980707716435692050136473315765778411394617922940529611587968695191545569822388659491348408665022457584703193203818347987217183080662513483776.000000
1.59e-09,-669471095102005773261847400330090678958515815278077149360083682410211785713803751103470907318137316393738571903405528565170264217384828451782623994045538828203164705329271176064663552.000000,670140565527637999602347566515772879780529040484724774851303941849372524681129647718886076041817624772227166356826444196966975570280976918919530936770657041019864334579021127876608.000000
1.6e-09,9615927174041304927560377771391973115349713035259905244307490534758645176771453912846473134298651920024648832190905254902062718147177068750248374316050893585807562605276874554535313408.000000,-9625543091599436647794991889324134044292709336094577934821247629229927612925913131457762397360334835602566909255615038404594320780715754081425754623129427039442049556465239304699904.000000
1.61e-09,-138118069761289954520164768359075716439611322210197251935906207578972134537743395606687441503142058841441020847634525505017752899246871623230564185497078928310351733691861725951987548160.000000,138256187692933401172962122474057281835527103624936710843222272040913726853026784223028715073706271971322232191820443090318323772326941055267658405563335714395929665748228550705545216.000000
1.62e-09,1983854583059117993411671672008996394945483501337293133446812529716527741001884321418585636838575755994668585479454057210306237660804402403882639088684597727996380672156347722881214447616.000000,-1985838435658326512613827625621961295826224648574836790735999480783414930356587337074879444881597688292469592013509914456223174130074386015237412181546251800860154024534126469880741888.000000
1.63e-09,-28495033369107438447373779424399154133713966316153755165500000347535709778668278471036612575174517462719990997728526066316896265985185970004833149172697934863387741522144443932056305532928.000000,28523528373981564108129933430097418293526700587838551822226410694608369669377337630147931899232204009969745578687381697241928420164990285835065993270019103199547442256149794445355646976.000000
1.64e-09,409287522200587753941340207418862573786643305368835181011867459432180625828646624474979920951912263134684852112961937602583553236126714742278041009417704668548327615277086472506157404520448.000000,-409696809313501651908405732028902917129412801827622099596633927333330899696552991853658480702664550112524780451300744676863452388995357191965409175158408558859173538358515424741354897408.000000
1.65e-09,-5878788547435338920605862896338466174355931241669737181110574605612700659099785057871406328420794687296175773692996270881522898975640323147505612367856613093850583860174564832716223072436224.000000,5884667330103997336935563976495153093145559120502038863206139282280865282266734978259102767033388463246259111645251025763473009161353189934018384275457160774535343797719071480546777366528.000000
1.66e-09,84439795769095810774950209277164191076893792032817941407360411510377333206172338441727361061406251217992264899094423235441212693373249692308009381560334472802699414754028416811861344973225984.000000,-84524235480425267363921338752251203649848876095734747659179625268380503640862224981431445546066851225783296900224474901285264281993365146190880689307263978169788474805851920538996351959040.000000
1.67e-09,-1212848370373375182241232474180343400976724920459150669583324078912715008690271114025165837274477312654016365082063086571053294277763495084525871607576807616442184998306392892330576876664782848.000000,1214061217530902251782400337428514188051477614678672470566929379002047930942255184673838715535322491300674890498131135509027193930955148548598942800353982632938779264129460035302258366218240.000000
1.68e-09,17420709703513097005452225648617090307067052478671117013831482514405277139485981355832601831283797892265581510252543514135641057771219045457996457532221647278943951938693630902455470173661954048.000000,-17438130395795935872323588142766011101170199987125621141640785417818593502714026961856756288118124997884271560219585188609107684136681345520776988834825763756827286822408940128455357877977088.000000
1.69e-09,-250221819963074844062756522503795266361877116661337965798406174920071251676401735191247365305384774261443960125878246134208534703537971345200291910309706852758474800775095379182047503134222188544.000000,250472041532816569667335615844994222414131890823902548489786998662647841278717795591926367286817868030661713956605918601212313285964760331541133040211807390395609752225762778906442575883796480.000000
1.7e-09,3594053299275584106275168482985905813828952403224598765574603288631298422225608049005481693156757280652369869707277290581237445183719540238573503320378671869104888332045942227397823743506383896576.000000,-3597647348980813739693170556859697393724568674454548327395140132480620063363092909841259395804379679878727000171471717118027453773378034286509267813806232450379580327397956235075992969302507520.000000
1.71e-09,-51623072360115926819484752539196343535663342976250979894057414697458670005912713595078913675860159024795757895560423601207208121229404967797400052813014059883252402088722342536172287102603703091200.000000,51674695380853056663761274967237438995635942132020429274943788300354523084696270628872519869328094840090976662712842012354956059812156902652227537304120601344239701908800658569132535911072923648.000000
